################################################################
# abuse.ch URLhaus Database Dump (CSV - online URLs only)      #
# Last updated: 2022-09-29 13:34:05 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"2322645","2022-09-28 18:22:15","https://zamzampharma.com/uii/inibdiacfstifliao","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322645/","Cryptolaemus1"
"2322646","2022-09-28 18:22:15","https://zamzampharma.com/uii/etsqisou","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322646/","Cryptolaemus1"
"2322647","2022-09-28 18:22:15","https://yxe.com.br/lanm/utmdeioat","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322647/","Cryptolaemus1"
"2322641","2022-09-28 18:22:14","https://zerolecture.com/ie/edunneud","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322641/","Cryptolaemus1"
"2322638","2022-09-28 18:22:13","https://zirene.com.mx/na/orodbelmitsuid","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322638/","Cryptolaemus1"
"2322639","2022-09-28 18:22:13","https://zirene.com.mx/na/dqetnoruesu","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322639/","Cryptolaemus1"
"2322640","2022-09-28 18:22:13","https://zerolecture.com/ie/viaialeats","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322640/","Cryptolaemus1"
"2322637","2022-09-28 18:22:07","https://zannatinternational.com/aitb/srbaoscumumuaacl","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322637/","Cryptolaemus1"
"2322636","2022-09-28 18:22:06","http://123.235.241.243:48301/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2322636/","geenensp"
"2322635","2022-09-28 18:21:50","https://winspert.com/rue/oonqnu","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322635/","Cryptolaemus1"
"2322633","2022-09-28 18:21:38","https://wineterritory.ro/utet/rntruperesntdeieh","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322633/","Cryptolaemus1"
"2322632","2022-09-28 18:21:36","https://workplace-forensics.com/fti/oareuaiaretqtn","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322632/","Cryptolaemus1"
"2322628","2022-09-28 18:21:34","https://wsalive.com/qasq/mpidgaminsacia","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322628/","Cryptolaemus1"
"2322630","2022-09-28 18:21:34","https://wesscorporate.com/fug/uttoualspvlposva","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322630/","Cryptolaemus1"
"2322623","2022-09-28 18:21:33","https://worldstarrubber.com/et/ienttledie","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322623/","Cryptolaemus1"
"2322624","2022-09-28 18:21:33","https://windowblind.in/is/itoaololrmlid","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322624/","Cryptolaemus1"
"2322625","2022-09-28 18:21:33","https://yogaandrini.org/ue/uqaauoseeticnutrq","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322625/","Cryptolaemus1"
"2322619","2022-09-28 18:21:32","https://yogaandrini.org/ue/ctieotcecaa","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322619/","Cryptolaemus1"
"2322618","2022-09-28 18:21:31","https://xcelvations.com/evai/diitlnedienertvop","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322618/","Cryptolaemus1"
"2322614","2022-09-28 18:21:30","https://yantrait.com/lut/innutcdonni","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322614/","Cryptolaemus1"
"2322615","2022-09-28 18:21:30","https://yantrait.com/lut/etaitoalivmses","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322615/","Cryptolaemus1"
"2322617","2022-09-28 18:21:30","https://wpclasses.in/sbr/ieomevnlrtndeoor","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322617/","Cryptolaemus1"
"2322608","2022-09-28 18:21:29","https://wsalive.com/qasq/taeelarboeab","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322608/","Cryptolaemus1"
"2322610","2022-09-28 18:21:29","https://wsalive.com/qasq/atssmelostii","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322610/","Cryptolaemus1"
"2322611","2022-09-28 18:21:29","https://yantrait.com/lut/nlruplstaeaet","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322611/","Cryptolaemus1"
"2322613","2022-09-28 18:21:29","https://yantrait.com/lut/qtulmedeoroe","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322613/","Cryptolaemus1"
"2322603","2022-09-28 18:21:28","https://windsorproroofing.com/eei/rmueomrissups","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322603/","Cryptolaemus1"
"2322604","2022-09-28 18:21:28","https://windsorproroofing.com/eei/sfitiuleaoccfde","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322604/","Cryptolaemus1"
"2322605","2022-09-28 18:21:28","https://wsalive.com/qasq/uisuoimssspq","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322605/","Cryptolaemus1"
"2322606","2022-09-28 18:21:28","https://winspert.com/rue/boslsatopuivn","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322606/","Cryptolaemus1"
"2322607","2022-09-28 18:21:28","https://wildfirellc.com.ng/oeim/esotis","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322607/","Cryptolaemus1"
"2322595","2022-09-28 18:21:27","https://xtinfire.com/uoss/ibdneseitetpias","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322595/","Cryptolaemus1"
"2322596","2022-09-28 18:21:27","https://witvafrica.com/livu/sbdonimieipt","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322596/","Cryptolaemus1"
"2322597","2022-09-28 18:21:27","https://windsorproroofing.com/eei/tsiihonlui","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322597/","Cryptolaemus1"
"2322598","2022-09-28 18:21:27","https://yantrait.com/lut/oimcnusm","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322598/","Cryptolaemus1"
"2322599","2022-09-28 18:21:27","https://yantrait.com/lut/mitaftialugoil","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322599/","Cryptolaemus1"
"2322600","2022-09-28 18:21:27","https://writerscentralunit.com/scua/sutaeelndmieo","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322600/","Cryptolaemus1"
"2322601","2022-09-28 18:21:27","https://yogaandrini.org/ue/mietons","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322601/","Cryptolaemus1"
"2322602","2022-09-28 18:21:27","https://wlasnastrona.com.pl/umt/msxmiaaelia","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322602/","Cryptolaemus1"
"2322589","2022-09-28 18:21:26","https://wlasnastrona.com.pl/umt/hiisicn","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322589/","Cryptolaemus1"
"2322590","2022-09-28 18:21:26","https://windowblind.in/is/quiid","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322590/","Cryptolaemus1"
"2322591","2022-09-28 18:21:26","https://windowblind.in/is/quiuisq","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322591/","Cryptolaemus1"
"2322593","2022-09-28 18:21:26","https://whidbeyradio.com/omdt/mrsseopuetboi","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322593/","Cryptolaemus1"
"2322594","2022-09-28 18:21:26","https://windsorproroofing.com/eei/eliaoqmrdiudlo","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322594/","Cryptolaemus1"
"2322581","2022-09-28 18:21:25","https://yantrait.com/lut/tuuiq","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322581/","Cryptolaemus1"
"2322582","2022-09-28 18:21:25","https://wsalive.com/qasq/oaidutt","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322582/","Cryptolaemus1"
"2322583","2022-09-28 18:21:25","https://writerscentralunit.com/scua/escssiteuaittsnib","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322583/","Cryptolaemus1"
"2322585","2022-09-28 18:21:25","https://yantrait.com/lut/icddait","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322585/","Cryptolaemus1"
"2322586","2022-09-28 18:21:25","https://writerscentralunit.com/scua/otaianarulqeim","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322586/","Cryptolaemus1"
"2322588","2022-09-28 18:21:25","https://windsorproroofing.com/eei/atoiemvatt","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322588/","Cryptolaemus1"
"2322573","2022-09-28 18:21:24","https://yantrait.com/lut/bidoevtpnnirso","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322573/","Cryptolaemus1"
"2322574","2022-09-28 18:21:24","https://wildfirellc.com.ng/oeim/sroqrumeu","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322574/","Cryptolaemus1"
"2322575","2022-09-28 18:21:24","https://yantrait.com/lut/cmusuinatuiaubdqmcas","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322575/","Cryptolaemus1"
"2322576","2022-09-28 18:21:24","https://xclusive.mx/ltq/upistma","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322576/","Cryptolaemus1"
"2322577","2022-09-28 18:21:24","https://wildfirellc.com.ng/oeim/opreorst","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322577/","Cryptolaemus1"
"2322578","2022-09-28 18:21:24","https://wildfirellc.com.ng/oeim/taceiothreca","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322578/","Cryptolaemus1"
"2322579","2022-09-28 18:21:24","https://wsalive.com/qasq/sdutemiuc","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322579/","Cryptolaemus1"
"2322580","2022-09-28 18:21:24","https://windowblind.in/is/mopsisae","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322580/","Cryptolaemus1"
"2322570","2022-09-28 18:21:23","https://wildfirellc.com.ng/oeim/tuerei","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322570/","Cryptolaemus1"
"2322571","2022-09-28 18:21:23","https://wsalive.com/qasq/vuedaptnerutloset","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322571/","Cryptolaemus1"
"2322564","2022-09-28 18:21:21","https://windsorproroofing.com/eei/oelasstiseesm","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322564/","Cryptolaemus1"
"2322565","2022-09-28 18:21:21","https://winspert.com/rue/ahucit","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322565/","Cryptolaemus1"
"2322561","2022-09-28 18:21:20","https://windsorproroofing.com/eei/umnaisto","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322561/","Cryptolaemus1"
"2322562","2022-09-28 18:21:20","https://wineterritory.ro/utet/taoretepm","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322562/","Cryptolaemus1"
"2322563","2022-09-28 18:21:20","https://xtinfire.com/uoss/isacasipediep","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322563/","Cryptolaemus1"
"2322557","2022-09-28 18:21:19","https://worldstarrubber.com/et/dpnaueprdeiaasee","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322557/","Cryptolaemus1"
"2322554","2022-09-28 18:21:18","https://xclusive.mx/ltq/otaeltivueptms","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322554/","Cryptolaemus1"
"2322555","2022-09-28 18:21:18","https://wsi-angers.fr/ol/snitieidoctt","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322555/","Cryptolaemus1"
"2322550","2022-09-28 18:21:17","https://yantrait.com/lut/fodulrago","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322550/","Cryptolaemus1"
"2322551","2022-09-28 18:21:17","https://xabita.com/ei/iieumtmprder","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322551/","Cryptolaemus1"
"2322541","2022-09-28 18:21:16","https://yogaandrini.org/ue/inet","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322541/","Cryptolaemus1"
"2322543","2022-09-28 18:21:16","https://whidbeyradio.com/omdt/bqsuaoatee","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322543/","Cryptolaemus1"
"2322545","2022-09-28 18:21:16","https://windowblind.in/is/osrndineuplselme","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322545/","Cryptolaemus1"
"2322547","2022-09-28 18:21:16","https://yogaalerts.com/tpoi/tctctneseeoru","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322547/","Cryptolaemus1"
"2322530","2022-09-28 18:21:15","https://wildfirellc.com.ng/oeim/avuuopmltetta","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322530/","Cryptolaemus1"
"2322531","2022-09-28 18:21:15","https://wsalive.com/qasq/smrocnmtoiomdu","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322531/","Cryptolaemus1"
"2322532","2022-09-28 18:21:15","https://xclusive.mx/ltq/ucaneseeusdriqa","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322532/","Cryptolaemus1"
"2322534","2022-09-28 18:21:15","https://winspert.com/rue/tuoann","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322534/","Cryptolaemus1"
"2322535","2022-09-28 18:21:15","https://wsalive.com/qasq/smotuindr","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322535/","Cryptolaemus1"
"2322537","2022-09-28 18:21:15","https://windsorproroofing.com/eei/eatiasrpunuser","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322537/","Cryptolaemus1"
"2322523","2022-09-28 18:21:14","https://yantrait.com/lut/mpetvaauulomett","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322523/","Cryptolaemus1"
"2322528","2022-09-28 18:21:14","https://windsorproroofing.com/eei/essnone","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322528/","Cryptolaemus1"
"2322521","2022-09-28 18:21:13","https://yantrait.com/lut/iganustf","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322521/","Cryptolaemus1"
"2322522","2022-09-28 18:21:13","https://wildfirellc.com.ng/oeim/otivnneesemi","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322522/","Cryptolaemus1"
"2322516","2022-09-28 18:21:12","https://wildfirellc.com.ng/oeim/aiturccuemurasmn","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322516/","Cryptolaemus1"
"2322517","2022-09-28 18:21:12","https://wordstarrubber.com/ii/useqdi","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322517/","Cryptolaemus1"
"2322518","2022-09-28 18:21:12","https://yantrait.com/lut/nluhietami","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322518/","Cryptolaemus1"
"2322520","2022-09-28 18:21:12","https://whidbeyradio.com/omdt/sceutnrsopaidiciqau","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322520/","Cryptolaemus1"
"2322513","2022-09-28 18:21:11","https://wineterritory.ro/utet/uimavante","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322513/","Cryptolaemus1"
"2322515","2022-09-28 18:21:11","https://yantrait.com/lut/innlihi","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322515/","Cryptolaemus1"
"2322509","2022-09-28 18:21:10","https://windsorproroofing.com/eei/tuumesn","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322509/","Cryptolaemus1"
"2322510","2022-09-28 18:21:10","https://yantrait.com/lut/ilivteaulm","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322510/","Cryptolaemus1"
"2322511","2022-09-28 18:21:10","https://woliwomicrofinancebank.com/ntuo/mulpttuoevtaa","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322511/","Cryptolaemus1"
"2322512","2022-09-28 18:21:10","https://wsalive.com/qasq/dtrtmoioiusepb","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322512/","Cryptolaemus1"
"2322508","2022-09-28 18:21:09","https://yantrait.com/lut/ceumt","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322508/","Cryptolaemus1"
"2322505","2022-09-28 18:21:08","https://wordstarrubber.com/ii/mdnsoai","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322505/","Cryptolaemus1"
"2322500","2022-09-28 18:21:00","https://villea.com/lpd/iuilsieteqnd","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322500/","Cryptolaemus1"
"2322499","2022-09-28 18:20:58","https://vacabrava53.com.br/uu/tvpuolaast","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322499/","Cryptolaemus1"
"2322498","2022-09-28 18:20:47","https://viajessurdechile.com/ir/ipatursirolac","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322498/","Cryptolaemus1"
"2322497","2022-09-28 18:20:46","https://villamove.com/eutq/ndtedlieueparcls","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322497/","Cryptolaemus1"
"2322493","2022-09-28 18:20:43","https://villea.com/lpd/uesquqrimuia","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322493/","Cryptolaemus1"
"2322494","2022-09-28 18:20:43","https://vshine.co/io/aidb","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322494/","Cryptolaemus1"
"2322492","2022-09-28 18:20:42","https://weboou.com/ld/itscusuibaesispticsent","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322492/","Cryptolaemus1"
"2322487","2022-09-28 18:20:41","https://villea.com/lpd/rcuaepmlau","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322487/","Cryptolaemus1"
"2322488","2022-09-28 18:20:41","https://vshine.co/io/pumriitrasneindecesei","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322488/","Cryptolaemus1"
"2322489","2022-09-28 18:20:41","https://viratpumps.com/uil/almiqlunmou","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322489/","Cryptolaemus1"
"2322485","2022-09-28 18:20:40","https://villadourados.com.br/iap/seuqqeusii","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322485/","Cryptolaemus1"
"2322486","2022-09-28 18:20:40","https://vnameu.com/qia/ptirmatueevaospla","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322486/","Cryptolaemus1"
"2322481","2022-09-28 18:20:39","https://vdevelop.ch/eo/elarsdeoo","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322481/","Cryptolaemus1"
"2322482","2022-09-28 18:20:39","https://waygonmarketing.com/uuc/sinatb","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322482/","Cryptolaemus1"
"2322483","2022-09-28 18:20:39","https://wesscorporate.com/fug/miqiuumecetdp","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322483/","Cryptolaemus1"
"2322484","2022-09-28 18:20:39","https://vihaaneducation.com/ilu/lptiiaraurasa","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322484/","Cryptolaemus1"
"2322479","2022-09-28 18:20:38","https://wbudma.co.in/oms/dnosne","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322479/","Cryptolaemus1"
"2322480","2022-09-28 18:20:38","https://ventokanta.com/te/ueqit","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322480/","Cryptolaemus1"
"2322475","2022-09-28 18:20:37","https://velan.mx/ssti/emsuatcecnuictiurxap","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322475/","Cryptolaemus1"
"2322476","2022-09-28 18:20:37","https://velan.mx/ssti/srpaaoeiem","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322476/","Cryptolaemus1"
"2322477","2022-09-28 18:20:37","https://viajessurdechile.com/ir/uisamqemubindav","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322477/","Cryptolaemus1"
"2322472","2022-09-28 18:20:36","https://vshine.co/io/ulsivee","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322472/","Cryptolaemus1"
"2322473","2022-09-28 18:20:36","https://vshine.co/io/epiatsmuurobt","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322473/","Cryptolaemus1"
"2322463","2022-09-28 18:20:35","https://vjsoftwaresolutions.com/ica/eusvqal","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322463/","Cryptolaemus1"
"2322464","2022-09-28 18:20:35","https://vapesight.com/lur/nsetivl","online","malware_download","bb,H322,H436,Qakbot,qbot,Quakbot,TR,U425,zip","https://urlhaus.abuse.ch/url/2322464/","Cryptolaemus1"
